,xPosMin,xPosMax,xPosMean,xPosStd,xPosMedian,yPosMin,yPosMax,yPosMean,yPosStd,yPosMedian,xVelMin,xVelMax,xVelMean,xVelStd,xVelMedian,yVelMin,yVelMax,yVelMean,yVelStd,yVelMedian,xAMin,xAMax,xAMean,xAStd,xAMedian,yAMin,yAMax,yAMean,yAStd,yAMedian,xSMin,xSMax,xSMean,xSStd,xSMedian,ySMin,ySMax,ySMean,ySStd,ySMedian,xCMin,xCMax,xCMean,xCStd,xCMedian,yCMin,yCMax,yCMean,yCStd,yCMedian,nACMin,nACMax,nACMean,nACStd,nACMedian,nSMin,nSMax,nSMean,nSStd,nSMedian
0,22.58038324129575,29.351182625329784,-18.73381866771204,-18.75373310667576,-2.495456656681239,-2.495098568858695,-3.68536961913368,-3.6598425617614305,0.0,0.0,0,0,2995.265266693239,2995.411345735791,18.330896920499168,17.543601357362995,2.499814729964935,2.4995520740728927,3.6426086662047563,3.413865469709128,0.0,0.0,4,1,1505.6942147665402,1509.6007855343105,-0.3056560703370124,-0.11989299897736974,0.03645809848845366,0.2089193234735293,0.06043095433249389,-0.012947764070727293,0.0,0.0,0.66,0.08666666666666667,844.7246164832999,831.9067707859409,8.225045870406676,8.592027683576717,1.213651266624339,1.0521759008621638,0.7543041691223958,0.8037136776294184,0.0,0.0,0.9439632761218343,0.28134597128012256,1550.2660827935931,1531.4901108832064,-0.4961287634307744,-0.00304559169758184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.62051485238888,29.351182625329784,-18.73381866771204,-19.309259525898955,-2.4999647902309188,-2.495098568858695,-3.737581790847453,-3.7498202637118503,0.0,0.0,0,0,2995.265266693239,2995.411345735791,18.330896920499168,18.589050513458147,2.499814729964935,2.4995520740728927,3.7380261265928727,3.7423587269972876,0.0,0.0,6,2,1505.4810204773803,1509.6654513137082,-0.36602232432809184,0.004719279909083282,-0.06257085763676144,0.24912398142583622,0.05064913005615599,-0.026525922837982142,0.0,0.0,1.33,0.15,844.8728395320591,830.9045248938817,8.004058151822534,8.571241386267626,1.4330841530342862,1.3482551464671448,1.035994124955801,0.9194140602031343,0.0,0.0,1.3519492100913653,0.3926406329796582,1552.8301882937847,1531.4901108832064,-0.4961287634307744,0.06417103450450234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,16.33364192794153,29.351182625329784,-18.73381866771204,-19.539137875280232,-2.4999647902309188,-2.495098568858695,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2995.6730094570385,2995.411345735791,18.330896920499168,19.39487251458659,2.499814729964935,2.499985534201292,3.7483080125889665,3.7423587269972876,0.0,0.0,6,2,1505.2022843600084,1509.8168582854048,-0.45168623720413403,0.13299789850314758,-0.12251374135479169,0.2873130579561097,0.04561261477373795,-0.05278836914882239,0.0,0.0,1.5622222222222222,0.16444444444444445,845.070232307315,829.789756307507,7.9700284123160525,8.703775461102314,1.493135370500971,1.428418604741237,1.1107793828504193,0.9363453391757696,0.0,0.0,1.4085120421350705,0.4050544849800693,1552.8301882937847,1531.4901108832064,-0.4961287634307744,0.5222285637977886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,1.3877378835981027,22.140957397621506,-18.73381866771204,-19.964846137179205,-2.4999647902309188,-2.4990359082955322,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2995.411345735791,19.72882439064994,19.787274694477592,2.499814729964935,2.499985534201292,3.7483080125889665,3.7423587269972876,0.0,0.0,6,2,1504.8713954929722,1510.0480290407875,-0.5302854862534851,0.25521569341203515,-0.13594524666503147,0.3075745437592618,0.04250210911791136,-0.07360254154194087,0.0,0.0,1.6833333333333333,0.16666666666666666,845.2891316187813,828.5649820710796,8.067101947191832,8.914561031867578,1.5136084771328449,1.467028386973532,1.1568058674802324,0.9145145821793853,0.0,0.0,1.4293549438664825,0.3986086914367133,1551.74155915862,1529.466477299523,-0.5944197962681571,0.8536599665792601,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4,1.3877378835981027,11.504956469243579,-18.73381866771204,-19.964846137179205,-2.4999647902309188,-2.4993623013557458,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2995.411345735791,19.881599987180564,19.923489485216685,2.499814729964935,2.499985534201292,3.748780274548869,3.7423587269972876,0.0,0.0,6,2,1504.524370994776,1510.3459516607425,-0.5727195669773624,0.3633927214549769,-0.12219028442671512,0.31525865254681806,0.05395616129105781,-0.09303784343365652,0.0,0.0,1.764,0.16133333333333333,845.4499553691857,827.218957018363,8.238295155425782,9.183463976582987,1.5158498599208408,1.4925078313719788,1.156204540579738,0.8873666876383692,0.0,0.0,1.4344466993699465,0.38897929107972945,1549.1774536584285,1522.9116353620848,-0.6765677836029216,1.0671191699663574,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5,1.3877378835981027,0.36178686380423564,-18.73381866771204,-19.964846137179205,-2.4999647902309188,-2.499504648862787,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2997.344716882483,19.99742140667419,19.97394367007747,2.499814729964935,2.499985534201292,3.748780274548869,3.7423587269972876,0.0,0.0,6,2,1504.1607810881908,1514.0426020383609,-0.609506546935401,0.4675292321941913,-0.1260800220103322,0.3080658975631758,0.06176428254413824,-0.09084663781320633,0.0,0.0,1.8266666666666667,0.15555555555555556,845.5986644410781,825.6948322609343,8.412208580944851,9.474570137754407,1.51580546731989,1.5089755073642648,1.1389923603816068,0.8681184263721639,0.0,0.0,1.4364152912333148,0.380383172636082,1546.725979385712,1567.717472066,-0.9093043450306153,1.1737266987980188,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,1.3877378835981027,0.36178686380423564,-19.16731046439793,-19.964846137179205,-2.4999647902309188,-2.4999942219476776,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2997.344716882483,19.99742140667419,19.97394367007747,2.499814729964935,2.499985735944229,3.748780274548869,3.7423587269972876,0.0,0.0,6,2,1500.922920743836,1519.7194147936816,-0.6434445941672869,0.5799446846167385,-0.12531054985858348,0.31242800736344223,0.06252114019713027,-0.08820783996893143,0.0,0.0,1.880952380952381,0.1523809523809524,845.7626750281041,823.910929170197,8.576329554597413,9.789666671829861,1.501994620293876,1.5180677019915925,1.1247622833376651,0.8582920985347101,0.0,0.0,1.4455577429520472,0.377484213002027,1540.9194710611846,1584.0218651371408,-0.9665708740996775,1.3909731133942285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7,1.3877378835981027,0.36178686380423564,-19.35552095577668,-19.97434477661713,-2.4999647902309188,-2.4999942219476776,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2997.344716882483,19.99742140667419,19.97394367007747,2.499814729964935,2.499985735944229,3.748780274548869,3.7423587269972876,0.0,0.0,7,2,1493.3868887695628,1524.1759868223062,-0.6706507359031981,0.7064140611737912,-0.12049013001871081,0.32112958841304484,0.06387701847952612,-0.08278241213537238,0.0,0.0,1.9241666666666666,0.14833333333333334,845.8318089512768,821.9615817280061,8.72756062248813,10.118387812320117,1.4875351674097848,1.5185334296200546,1.088315197679201,0.868415674530132,0.0,0.0,1.4623323740594074,0.3737163214108917,1519.146965195079,1587.3564779146827,-1.0884304412603079,1.4964041218812294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8,1.3877378835981027,0.36178686380423564,-19.53870348594035,-19.999742773572883,-2.4999647902309188,-2.4999942219476776,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2997.344716882483,19.99742140667419,19.97394367007747,2.499814729964935,2.499996632961979,3.748780274548869,3.7423587269972876,0.0,0.0,9,2,1487.4189579857457,1527.857250286644,-0.7027065690743161,0.842964385339781,-0.11668265486476243,0.3104201458621106,0.05546438834230009,-0.06037073566034179,0.0,0.0,1.9762962962962962,0.14,845.7932993949388,819.8845609217788,8.875928970410792,10.42991329927806,1.4767635603864262,1.5085336585564502,1.0466298066310415,0.8614152503709288,0.0,0.0,1.492013673227358,0.36366447702772925,1504.193763654669,1587.3564779146827,-1.142459934728579,1.8834735500703497,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9,1.3877378835981027,0.36178686380423564,-19.913365780029213,-19.999928565301293,-2.499995858318083,-2.4999942219476776,-3.7493515969517226,-3.7498202637118503,0.0,0.0,0,0,2999.552876553836,2997.344716882483,19.99742140667419,19.97394367007747,2.499814729964935,2.499996632961979,3.748780274548869,3.7423587269972876,0.0,0.0,9,2,1482.5380252138934,1531.0317924008561,-0.7390240569652615,0.9881992895477767,-0.11888494668150221,0.3043437211959844,0.05274257854110191,-0.04256363500474586,0.0,0.0,2.022,0.138,845.7016258970791,817.7069597142619,9.013751953659341,10.722934932331578,1.4594593725431464,1.4982322246475126,1.0239200564888562,0.8591805357131618,0.0,0.0,1.5188315684542948,0.3655443429553611,1496.292955807098,1587.3564779146827,-1.1971878966024647,2.1090658920042737,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
